               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 175,              1.7882,              1.0172,              1.0143,              0.9014,             0.83108,             0.91651,              0.6249,                   0,                   0,                   0,            0.009311,            0.009311,            0.009311
                 176,              1.7454,             0.99521,               1.016,             0.90792,             0.82517,             0.91349,             0.62594,                   0,                   0,                   0,            0.009307,            0.009307,            0.009307
                 177,              1.8142,              1.0404,              1.0202,             0.89083,             0.81818,             0.90847,             0.63096,                   0,                   0,                   0,            0.009303,            0.009303,            0.009303
                 178,              1.7111,              0.9821,              1.0118,             0.90753,             0.82362,             0.91761,             0.62902,                   0,                   0,                   0,           0.0092991,           0.0092991,           0.0092991
                 179,              1.7403,              1.0409,              1.0191,             0.90749,             0.82323,              0.9171,             0.62592,                   0,                   0,                   0,           0.0092951,           0.0092951,           0.0092951
                 180,              1.7404,             0.99917,              1.0179,             0.91126,             0.83916,             0.91625,             0.62705,                   0,                   0,                   0,           0.0092912,           0.0092912,           0.0092912
                 181,              1.7712,             0.97811,              1.0139,             0.92019,             0.80626,             0.90673,             0.62337,                   0,                   0,                   0,           0.0092872,           0.0092872,           0.0092872
                 182,              1.7476,              1.0222,              1.0045,             0.89628,             0.82517,             0.90848,              0.6286,                   0,                   0,                   0,           0.0092832,           0.0092832,           0.0092832
                 183,              1.7302,             0.98748,              1.0099,             0.89076,             0.82517,             0.90753,             0.62895,                   0,                   0,                   0,           0.0092793,           0.0092793,           0.0092793
                 184,              1.7332,              1.0094,              1.0092,             0.90919,             0.81119,             0.91162,             0.63028,                   0,                   0,                   0,           0.0092753,           0.0092753,           0.0092753
                 185,              1.7711,              1.0041,              1.0269,             0.89233,             0.82517,             0.90839,             0.62712,                   0,                   0,                   0,           0.0092714,           0.0092714,           0.0092714
                 186,              1.7357,              1.0214,              1.0117,             0.90256,             0.82517,             0.90946,             0.63005,                   0,                   0,                   0,           0.0092674,           0.0092674,           0.0092674
                 187,              1.7474,              1.0166,              1.0247,             0.91366,             0.81399,             0.91162,             0.62432,                   0,                   0,                   0,           0.0092634,           0.0092634,           0.0092634
                 188,              1.7508,             0.97471,              1.0264,             0.91308,              0.8042,             0.91083,             0.62537,                   0,                   0,                   0,           0.0092595,           0.0092595,           0.0092595
                 189,              1.7297,              1.0258,              1.0106,             0.91448,             0.81818,             0.91203,               0.626,                   0,                   0,                   0,           0.0092555,           0.0092555,           0.0092555
                 190,              1.7648,              1.0096,              1.0251,             0.91962,             0.82517,             0.91856,             0.62627,                   0,                   0,                   0,           0.0092516,           0.0092516,           0.0092516
                 191,              1.7201,             0.98865,              1.0066,             0.92257,             0.83317,             0.92241,             0.62639,                   0,                   0,                   0,           0.0092476,           0.0092476,           0.0092476
                 192,              1.7722,             0.99708,              1.0171,             0.91427,             0.83217,             0.91632,             0.62724,                   0,                   0,                   0,           0.0092436,           0.0092436,           0.0092436
                 193,              1.7221,              1.0172,              1.0124,              0.9145,             0.82281,             0.90913,             0.62518,                   0,                   0,                   0,           0.0092397,           0.0092397,           0.0092397
                 194,              1.7286,               1.016,              1.0233,             0.92232,             0.83028,             0.91469,             0.62529,                   0,                   0,                   0,           0.0092357,           0.0092357,           0.0092357
                 195,              1.7456,             0.99324,               1.016,             0.92997,             0.83217,             0.91966,             0.62401,                   0,                   0,                   0,           0.0092318,           0.0092318,           0.0092318
                 196,              1.7854,              1.0581,              1.0176,             0.90908,             0.83217,             0.91261,             0.62487,                   0,                   0,                   0,           0.0092278,           0.0092278,           0.0092278
                 197,              1.7188,              1.0164,              1.0063,             0.90826,             0.83217,             0.91336,             0.62569,                   0,                   0,                   0,           0.0092238,           0.0092238,           0.0092238
                 198,              1.7242,             0.97643,              1.0061,             0.90466,             0.83217,             0.91342,             0.62584,                   0,                   0,                   0,           0.0092199,           0.0092199,           0.0092199
                 199,              1.7066,             0.99104,              1.0042,              0.9052,             0.83217,             0.91325,             0.62671,                   0,                   0,                   0,           0.0092159,           0.0092159,           0.0092159
                 200,               1.722,               1.019,             0.99713,              0.8872,             0.83217,             0.91405,             0.62889,                   0,                   0,                   0,            0.009212,            0.009212,            0.009212
                 201,              1.7313,              1.0608,              1.0144,             0.91099,             0.83217,             0.91467,             0.63015,                   0,                   0,                   0,            0.009208,            0.009208,            0.009208
                 202,              1.7839,              1.0142,              1.0174,             0.92887,              0.8219,             0.91519,             0.63045,                   0,                   0,                   0,            0.009204,            0.009204,            0.009204
                 203,              1.7288,              0.9727,              1.0072,             0.92871,             0.81988,             0.91488,             0.63025,                   0,                   0,                   0,           0.0092001,           0.0092001,           0.0092001
                 204,              1.6911,              0.9481,              1.0158,             0.92559,             0.81818,             0.91497,             0.63007,                   0,                   0,                   0,           0.0091961,           0.0091961,           0.0091961
                 205,               1.718,             0.96181,              1.0147,             0.91425,             0.82011,             0.91543,             0.63322,                   0,                   0,                   0,           0.0091922,           0.0091922,           0.0091922
                 206,              1.7454,             0.99289,              1.0159,             0.91419,             0.81948,             0.91531,             0.63319,                   0,                   0,                   0,           0.0091882,           0.0091882,           0.0091882
                 207,              1.7175,              0.9817,              1.0106,             0.91538,             0.83217,             0.91571,              0.6325,                   0,                   0,                   0,           0.0091842,           0.0091842,           0.0091842
                 208,               1.705,             0.98547,              1.0104,             0.91518,             0.83217,             0.91572,             0.63221,                   0,                   0,                   0,           0.0091803,           0.0091803,           0.0091803
                 209,              1.7612,              1.0164,              1.0137,             0.91464,             0.82424,             0.91563,             0.63233,                   0,                   0,                   0,           0.0091763,           0.0091763,           0.0091763
                 210,              1.7126,             0.97043,              1.0172,             0.91511,             0.82923,             0.91593,             0.63244,                   0,                   0,                   0,           0.0091724,           0.0091724,           0.0091724
                 211,               1.704,             0.96128,              1.0316,             0.92231,             0.83019,             0.91592,             0.62928,                   0,                   0,                   0,           0.0091684,           0.0091684,           0.0091684
                 212,              1.6891,             0.94323,              1.0159,             0.92753,             0.82517,             0.91589,             0.62889,                   0,                   0,                   0,           0.0091644,           0.0091644,           0.0091644
                 213,              1.7096,             0.96433,              1.0041,             0.93651,             0.82515,             0.91572,             0.63164,                   0,                   0,                   0,           0.0091605,           0.0091605,           0.0091605
                 214,              1.6686,              0.9534,               1.021,             0.93648,             0.82483,             0.91599,             0.63068,                   0,                   0,                   0,           0.0091565,           0.0091565,           0.0091565
                 215,              1.7277,               1.017,              1.0205,             0.93642,             0.82401,              0.9163,             0.63147,                   0,                   0,                   0,           0.0091526,           0.0091526,           0.0091526
                 216,              1.6945,             0.93995,              1.0169,             0.93545,             0.82517,              0.9163,             0.63147,                   0,                   0,                   0,           0.0091486,           0.0091486,           0.0091486
                 217,              1.6875,             0.95079,              1.0063,             0.93558,             0.82517,             0.91625,             0.62918,                   0,                   0,                   0,           0.0091446,           0.0091446,           0.0091446
                 218,              1.6981,             0.96286,              1.0309,             0.93617,             0.82517,             0.91461,             0.62939,                   0,                   0,                   0,           0.0091407,           0.0091407,           0.0091407
                 219,              1.6822,             0.97366,              1.0022,             0.93603,             0.82517,             0.91512,             0.63179,                   0,                   0,                   0,           0.0091367,           0.0091367,           0.0091367
                 220,              1.7349,              1.0034,              1.0029,              0.9365,             0.82502,             0.91486,             0.62958,                   0,                   0,                   0,           0.0091328,           0.0091328,           0.0091328
                 221,              1.6837,             0.94421,              1.0076,             0.93601,             0.82517,             0.91524,             0.62881,                   0,                   0,                   0,           0.0091288,           0.0091288,           0.0091288
                 222,              1.6859,             0.98436,              1.0174,             0.93419,             0.82517,              0.9153,             0.62887,                   0,                   0,                   0,           0.0091248,           0.0091248,           0.0091248
                 223,              1.7065,             0.95777,              1.0188,             0.93223,             0.82517,             0.91594,             0.63117,                   0,                   0,                   0,           0.0091209,           0.0091209,           0.0091209
                 224,              1.6995,             0.96699,              1.0141,              0.9316,             0.82517,             0.91582,             0.63193,                   0,                   0,                   0,           0.0091169,           0.0091169,           0.0091169
                 225,              1.7103,              1.0235,              1.0132,             0.93064,             0.82517,             0.91829,             0.63283,                   0,                   0,                   0,            0.009113,            0.009113,            0.009113
                 226,              1.6986,             0.94731,              0.9967,             0.93051,             0.82517,             0.92095,             0.63312,                   0,                   0,                   0,            0.009109,            0.009109,            0.009109
                 227,              1.6872,             0.95064,              1.0151,             0.93269,             0.82517,              0.9213,             0.63319,                   0,                   0,                   0,            0.009105,            0.009105,            0.009105
                 228,              1.6827,             0.96372,              1.0134,             0.93566,             0.82517,             0.92143,             0.63229,                   0,                   0,                   0,           0.0091011,           0.0091011,           0.0091011
                 229,              1.6867,             0.96138,              1.0064,             0.92867,             0.81818,             0.92133,             0.63265,                   0,                   0,                   0,           0.0090971,           0.0090971,           0.0090971
                 230,              1.7052,             0.98878,              1.0269,             0.91843,             0.81818,             0.92123,             0.63222,                   0,                   0,                   0,           0.0090932,           0.0090932,           0.0090932
                 231,              1.6988,             0.92428,              1.0101,             0.92131,             0.81872,             0.92161,             0.63183,                   0,                   0,                   0,           0.0090892,           0.0090892,           0.0090892
                 232,              1.7239,             0.98962,              1.0118,             0.92912,             0.81818,              0.9188,             0.63358,                   0,                   0,                   0,           0.0090852,           0.0090852,           0.0090852
                 233,              1.6767,             0.92857,               1.015,             0.92902,             0.81818,             0.92201,             0.63441,                   0,                   0,                   0,           0.0090813,           0.0090813,           0.0090813
                 234,              1.7207,             0.96727,              1.0109,              0.9373,             0.82517,              0.9279,             0.63506,                   0,                   0,                   0,           0.0090773,           0.0090773,           0.0090773
                 235,              1.6969,             0.98275,              1.0133,              0.9374,             0.82517,             0.92813,             0.63439,                   0,                   0,                   0,           0.0090734,           0.0090734,           0.0090734
                 236,              1.7126,             0.96417,              1.0057,             0.93208,             0.82517,             0.92801,             0.63596,                   0,                   0,                   0,           0.0090694,           0.0090694,           0.0090694
                 237,              1.6904,             0.94944,              1.0099,             0.93229,             0.82517,             0.92822,             0.63787,                   0,                   0,                   0,           0.0090654,           0.0090654,           0.0090654
                 238,              1.7188,              1.0108,              1.0092,             0.93629,             0.82517,             0.92829,             0.63885,                   0,                   0,                   0,           0.0090615,           0.0090615,           0.0090615
                 239,              1.6904,             0.94162,              1.0175,             0.93654,             0.82556,             0.92871,             0.63999,                   0,                   0,                   0,           0.0090575,           0.0090575,           0.0090575
                 240,              1.7438,               1.001,              1.0095,             0.93475,             0.82517,             0.92787,              0.6361,                   0,                   0,                   0,           0.0090536,           0.0090536,           0.0090536
                 241,              1.6972,             0.95642,              1.0164,             0.93511,             0.82517,             0.92752,             0.63598,                   0,                   0,                   0,           0.0090496,           0.0090496,           0.0090496
                 242,              1.6911,                0.97,              1.0066,             0.93536,             0.82517,             0.92729,             0.63904,                   0,                   0,                   0,           0.0090456,           0.0090456,           0.0090456
                 243,              1.6791,             0.94735,              1.0032,             0.93477,             0.82517,             0.92704,             0.63646,                   0,                   0,                   0,           0.0090417,           0.0090417,           0.0090417
                 244,              1.7073,             0.96453,              1.0222,             0.93117,             0.82517,             0.92692,             0.63686,                   0,                   0,                   0,           0.0090377,           0.0090377,           0.0090377
                 245,              1.6739,             0.96804,             0.99697,             0.93406,             0.82517,             0.92694,             0.63702,                   0,                   0,                   0,           0.0090338,           0.0090338,           0.0090338
                 246,              1.6877,              0.9691,              1.0104,             0.93376,             0.82517,             0.92944,             0.63556,                   0,                   0,                   0,           0.0090298,           0.0090298,           0.0090298
                 247,              1.7266,             0.99723,                1.02,             0.93362,             0.82517,              0.9273,             0.63631,                   0,                   0,                   0,           0.0090258,           0.0090258,           0.0090258
                 248,               1.694,             0.94729,              1.0121,             0.92982,             0.82517,             0.92964,             0.63589,                   0,                   0,                   0,           0.0090219,           0.0090219,           0.0090219
                 249,              1.6919,             0.93482,              1.0045,             0.92757,             0.82517,             0.92997,             0.63621,                   0,                   0,                   0,           0.0090179,           0.0090179,           0.0090179
                 250,              1.6535,             0.93691,              1.0051,             0.92703,             0.82517,             0.92988,              0.6385,                   0,                   0,                   0,            0.009014,            0.009014,            0.009014
                 251,              1.6863,             0.95871,              1.0242,             0.92645,             0.82517,             0.92986,             0.63888,                   0,                   0,                   0,             0.00901,             0.00901,             0.00901
                 252,              1.6395,             0.92996,              1.0081,             0.92641,             0.82517,             0.92943,             0.63893,                   0,                   0,                   0,            0.009006,            0.009006,            0.009006
                 253,              1.6754,             0.94211,              1.0041,             0.91851,             0.81818,              0.9233,             0.63801,                   0,                   0,                   0,           0.0090021,           0.0090021,           0.0090021
                 254,              1.6859,              0.9482,              1.0088,             0.92305,             0.83889,             0.92082,              0.6386,                   0,                   0,                   0,           0.0089981,           0.0089981,           0.0089981
                 255,              1.6722,             0.92639,              1.0066,              0.9222,             0.83916,             0.92126,             0.63565,                   0,                   0,                   0,           0.0089942,           0.0089942,           0.0089942
                 256,              1.6973,             0.94208,              1.0074,             0.92295,              0.8377,             0.92141,             0.63624,                   0,                   0,                   0,           0.0089902,           0.0089902,           0.0089902
                 257,              1.6811,             0.94078,              1.0106,             0.92219,             0.82877,             0.92135,             0.63768,                   0,                   0,                   0,           0.0089862,           0.0089862,           0.0089862
                 258,              1.6958,             0.96602,              1.0006,             0.91494,             0.82745,             0.92144,              0.6369,                   0,                   0,                   0,           0.0089823,           0.0089823,           0.0089823
                 259,              1.7098,              1.0022,               1.012,             0.91973,             0.81818,             0.92124,             0.63967,                   0,                   0,                   0,           0.0089783,           0.0089783,           0.0089783
                 260,              1.6766,              0.9466,              1.0009,             0.91984,             0.81818,             0.92119,             0.63473,                   0,                   0,                   0,           0.0089744,           0.0089744,           0.0089744
                 261,              1.6511,             0.94597,              1.0153,             0.90886,             0.83686,              0.9213,             0.63979,                   0,                   0,                   0,           0.0089704,           0.0089704,           0.0089704
                 262,              1.6557,             0.96492,             0.99979,             0.90874,              0.8356,             0.92126,             0.63664,                   0,                   0,                   0,           0.0089664,           0.0089664,           0.0089664
                 263,              1.6642,             0.93527,               1.014,             0.91863,             0.81818,             0.92108,             0.64096,                   0,                   0,                   0,           0.0089625,           0.0089625,           0.0089625
                 264,               1.674,              0.9227,             0.99851,             0.91765,             0.81818,             0.92082,             0.64089,                   0,                   0,                   0,           0.0089585,           0.0089585,           0.0089585
                 265,              1.6825,             0.98592,               1.012,             0.92773,             0.80794,             0.92084,             0.64047,                   0,                   0,                   0,           0.0089546,           0.0089546,           0.0089546
                 266,              1.6967,             0.97676,              1.0015,             0.92773,             0.80788,             0.92063,             0.63922,                   0,                   0,                   0,           0.0089506,           0.0089506,           0.0089506
                 267,              1.7003,             0.94932,              1.0186,             0.92762,             0.80667,             0.92053,             0.64085,                   0,                   0,                   0,           0.0089466,           0.0089466,           0.0089466
                 268,              1.6504,             0.91631,              1.0109,             0.92753,              0.8055,             0.92062,             0.64129,                   0,                   0,                   0,           0.0089427,           0.0089427,           0.0089427
                 269,              1.6376,             0.95717,              1.0014,             0.92749,             0.80499,             0.92074,             0.63898,                   0,                   0,                   0,           0.0089387,           0.0089387,           0.0089387
                 270,              1.6622,             0.92756,              1.0129,             0.92742,             0.80422,             0.92095,              0.6419,                   0,                   0,                   0,           0.0089348,           0.0089348,           0.0089348
                 271,              1.7073,             0.95797,              1.0052,             0.92745,             0.80462,             0.92083,             0.64133,                   0,                   0,                   0,           0.0089308,           0.0089308,           0.0089308
                 272,              1.6691,             0.94678,             0.99895,             0.92743,             0.80433,             0.92093,             0.64133,                   0,                   0,                   0,           0.0089268,           0.0089268,           0.0089268
                 273,              1.6404,             0.93658,             0.99959,             0.89574,             0.84109,             0.92078,             0.64039,                   0,                   0,                   0,           0.0089229,           0.0089229,           0.0089229
                 274,              1.6931,             0.95305,              1.0096,             0.89576,             0.84134,             0.92096,             0.64005,                   0,                   0,                   0,           0.0089189,           0.0089189,           0.0089189
                 275,              1.6412,             0.95217,               1.004,             0.89577,             0.84142,             0.92133,             0.64211,                   0,                   0,                   0,            0.008915,            0.008915,            0.008915
                 276,              1.6353,             0.94835,                   1,             0.89583,             0.84192,             0.92135,              0.6414,                   0,                   0,                   0,            0.008911,            0.008911,            0.008911
                 277,              1.6464,             0.88369,              1.0086,             0.92742,              0.8042,             0.92061,             0.64306,                   0,                   0,                   0,            0.008907,            0.008907,            0.008907
                 278,              1.6612,             0.92601,              1.0115,             0.92745,             0.80458,             0.92071,             0.64618,                   0,                   0,                   0,           0.0089031,           0.0089031,           0.0089031
                 279,               1.646,             0.92283,              1.0064,             0.88964,             0.84615,             0.92065,             0.64422,                   0,                   0,                   0,           0.0088991,           0.0088991,           0.0088991
                 280,              1.6702,               0.963,             0.99641,              0.8897,             0.84615,             0.92068,             0.64565,                   0,                   0,                   0,           0.0088952,           0.0088952,           0.0088952
                 281,              1.6623,             0.91953,              1.0187,             0.89212,             0.83916,             0.92063,             0.64735,                   0,                   0,                   0,           0.0088912,           0.0088912,           0.0088912
                 282,              1.6432,             0.92815,               1.008,             0.88968,             0.83916,             0.92052,             0.64571,                   0,                   0,                   0,           0.0088872,           0.0088872,           0.0088872
                 283,              1.6849,             0.93156,              1.0084,              0.9027,             0.84343,             0.92154,             0.64637,                   0,                   0,                   0,           0.0088833,           0.0088833,           0.0088833
                 284,              1.6347,             0.93573,               1.012,             0.89573,             0.84107,             0.92124,             0.64677,                   0,                   0,                   0,           0.0088793,           0.0088793,           0.0088793
                 285,              1.6372,             0.96081,              1.0026,             0.90226,             0.83922,             0.92144,             0.64787,                   0,                   0,                   0,           0.0088754,           0.0088754,           0.0088754
                 286,              1.6581,             0.93848,             0.99436,             0.90221,             0.83876,             0.92159,             0.64795,                   0,                   0,                   0,           0.0088714,           0.0088714,           0.0088714
                 287,              1.6636,             0.90306,             0.99599,              0.9022,             0.83862,             0.92178,             0.64662,                   0,                   0,                   0,           0.0088674,           0.0088674,           0.0088674
                 288,              1.6382,             0.91974,             0.98902,             0.90227,             0.83925,             0.92178,             0.64556,                   0,                   0,                   0,           0.0088635,           0.0088635,           0.0088635
                 289,               1.675,             0.94727,              1.0045,             0.90227,             0.83925,             0.92171,             0.64501,                   0,                   0,                   0,           0.0088595,           0.0088595,           0.0088595
                 290,               1.626,             0.89625,              1.0091,             0.90227,             0.83928,             0.92175,             0.64374,                   0,                   0,                   0,           0.0088556,           0.0088556,           0.0088556
                 291,              1.6144,             0.91595,              1.0006,             0.90227,             0.83934,             0.92181,             0.64367,                   0,                   0,                   0,           0.0088516,           0.0088516,           0.0088516
                 292,              1.6823,             0.94921,              1.0039,             0.90224,               0.839,             0.92204,              0.6438,                   0,                   0,                   0,           0.0088476,           0.0088476,           0.0088476
                 293,              1.6396,             0.91236,              1.0016,             0.90227,             0.83925,             0.92204,             0.64346,                   0,                   0,                   0,           0.0088437,           0.0088437,           0.0088437
                 294,              1.6587,             0.91536,              1.0072,             0.90969,             0.84524,             0.92772,             0.64314,                   0,                   0,                   0,           0.0088397,           0.0088397,           0.0088397
                 295,              1.6181,              0.9094,             0.99071,             0.90967,             0.84511,             0.92766,             0.64274,                   0,                   0,                   0,           0.0088358,           0.0088358,           0.0088358
                 296,              1.6292,             0.89506,              1.0021,             0.90971,              0.8455,             0.92782,             0.64247,                   0,                   0,                   0,           0.0088318,           0.0088318,           0.0088318
                 297,               1.637,               0.948,              1.0074,             0.90973,             0.84568,             0.92772,              0.6423,                   0,                   0,                   0,           0.0088278,           0.0088278,           0.0088278
                 298,              1.6353,             0.93586,              1.0006,             0.90974,             0.84583,             0.92762,              0.6414,                   0,                   0,                   0,           0.0088239,           0.0088239,           0.0088239
                 299,              1.6581,             0.88472,              1.0112,             0.90974,             0.84576,             0.92769,             0.64188,                   0,                   0,                   0,           0.0088199,           0.0088199,           0.0088199
                 300,               1.641,             0.92932,              1.0131,             0.90966,             0.84503,             0.92754,             0.64187,                   0,                   0,                   0,            0.008816,            0.008816,            0.008816
                 301,              1.6669,             0.92806,              1.0093,             0.90967,             0.84506,              0.9275,             0.64225,                   0,                   0,                   0,            0.008812,            0.008812,            0.008812
                 302,              1.6329,             0.91869,              1.0153,             0.90967,             0.84508,             0.92754,             0.64476,                   0,                   0,                   0,            0.008808,            0.008808,            0.008808
                 303,              1.6767,             0.89387,              1.0134,             0.90965,             0.84492,             0.92749,              0.6436,                   0,                   0,                   0,           0.0088041,           0.0088041,           0.0088041
                 304,              1.6517,             0.89652,             0.99918,             0.90963,             0.84466,             0.92751,             0.64321,                   0,                   0,                   0,           0.0088001,           0.0088001,           0.0088001
                 305,              1.6311,             0.90834,               1.003,             0.90956,             0.84398,             0.92705,              0.6417,                   0,                   0,                   0,           0.0087962,           0.0087962,           0.0087962
                 306,              1.6509,             0.95192,                1.01,             0.90956,             0.84398,             0.92705,              0.6427,                   0,                   0,                   0,           0.0087922,           0.0087922,           0.0087922
                 307,               1.636,             0.94734,             0.99097,             0.90953,             0.84368,             0.92722,             0.64201,                   0,                   0,                   0,           0.0087882,           0.0087882,           0.0087882
                 308,              1.6381,             0.90679,             0.98659,             0.90954,             0.84375,             0.92724,             0.64223,                   0,                   0,                   0,           0.0087843,           0.0087843,           0.0087843
                 309,              1.6491,             0.89882,              1.0123,              0.9048,             0.83916,              0.9287,             0.64082,                   0,                   0,                   0,           0.0087803,           0.0087803,           0.0087803
                 310,              1.6247,             0.89332,              1.0112,             0.90512,             0.83916,             0.92878,             0.64125,                   0,                   0,                   0,           0.0087764,           0.0087764,           0.0087764
                 311,              1.6702,             0.91796,              1.0046,             0.90943,             0.84261,             0.92871,              0.6414,                   0,                   0,                   0,           0.0087724,           0.0087724,           0.0087724
                 312,              1.6423,             0.93472,              1.0122,             0.92135,              0.8192,             0.92874,             0.63909,                   0,                   0,                   0,           0.0087684,           0.0087684,           0.0087684
                 313,               1.645,             0.92512,               1.005,             0.92129,             0.81854,             0.92877,             0.63795,                   0,                   0,                   0,           0.0087645,           0.0087645,           0.0087645
                 314,              1.6468,             0.97487,              1.0028,             0.92128,             0.81838,             0.92881,             0.63919,                   0,                   0,                   0,           0.0087605,           0.0087605,           0.0087605
                 315,              1.6513,             0.89388,              1.0137,             0.90941,             0.84244,             0.92968,             0.63959,                   0,                   0,                   0,           0.0087566,           0.0087566,           0.0087566
                 316,              1.6538,             0.93213,              1.0085,             0.90941,              0.8424,             0.92964,             0.63959,                   0,                   0,                   0,           0.0087526,           0.0087526,           0.0087526
                 317,               1.622,             0.93366,              1.0062,             0.90939,             0.84226,             0.92916,             0.63899,                   0,                   0,                   0,           0.0087486,           0.0087486,           0.0087486
                 318,              1.6323,              0.8938,              1.0136,             0.90939,             0.84225,             0.92695,             0.63811,                   0,                   0,                   0,           0.0087447,           0.0087447,           0.0087447
                 319,              1.6918,             0.95191,               1.013,              0.9094,             0.84233,             0.92685,             0.63748,                   0,                   0,                   0,           0.0087407,           0.0087407,           0.0087407
                 320,              1.6342,             0.89684,              1.0087,             0.90942,             0.84248,             0.92676,             0.63821,                   0,                   0,                   0,           0.0087368,           0.0087368,           0.0087368
                 321,              1.6416,             0.91709,              1.0024,             0.90188,             0.83561,             0.92047,             0.63842,                   0,                   0,                   0,           0.0087328,           0.0087328,           0.0087328
                 322,              1.6345,             0.90494,               1.002,             0.90944,             0.84277,             0.92672,             0.63791,                   0,                   0,                   0,           0.0087288,           0.0087288,           0.0087288
                 323,              1.6554,             0.94758,              1.0021,             0.90945,             0.84287,             0.92694,             0.63936,                   0,                   0,                   0,           0.0087249,           0.0087249,           0.0087249
                 324,              1.6207,             0.87057,             0.98597,             0.90947,             0.84303,             0.92684,             0.63967,                   0,                   0,                   0,           0.0087209,           0.0087209,           0.0087209
                 325,              1.6517,             0.89421,              0.9972,             0.90947,             0.84308,             0.92699,             0.64075,                   0,                   0,                   0,            0.008717,            0.008717,            0.008717
                 326,              1.6054,              0.9028,              1.0095,             0.90951,             0.84341,              0.9272,             0.64117,                   0,                   0,                   0,            0.008713,            0.008713,            0.008713
                 327,                1.62,             0.89247,             0.99826,             0.90944,             0.84273,             0.92695,             0.63921,                   0,                   0,                   0,            0.008709,            0.008709,            0.008709
                 328,              1.6241,             0.90226,              1.0054,              0.9114,             0.83916,             0.92703,             0.63888,                   0,                   0,                   0,           0.0087051,           0.0087051,           0.0087051
                 329,              1.6227,             0.88919,              1.0065,             0.91575,             0.83616,             0.92651,             0.63757,                   0,                   0,                   0,           0.0087011,           0.0087011,           0.0087011
                 330,              1.6457,             0.90361,              1.0107,             0.91568,             0.83533,             0.92638,             0.63761,                   0,                   0,                   0,           0.0086972,           0.0086972,           0.0086972
                 331,              1.6221,             0.95325,             0.99566,             0.91563,             0.83482,             0.92607,             0.63959,                   0,                   0,                   0,           0.0086932,           0.0086932,           0.0086932
                 332,              1.6175,             0.87461,               1.015,             0.91563,             0.83482,             0.92607,             0.63876,                   0,                   0,                   0,           0.0086892,           0.0086892,           0.0086892
                 333,              1.6398,             0.90793,              1.0017,             0.90796,             0.82779,             0.92248,             0.63991,                   0,                   0,                   0,           0.0086853,           0.0086853,           0.0086853
                 334,              1.6443,             0.90385,              1.0047,             0.91442,             0.83916,             0.92857,             0.64117,                   0,                   0,                   0,           0.0086813,           0.0086813,           0.0086813
                 335,              1.6687,             0.91713,              1.0116,             0.91432,             0.83916,             0.92891,             0.63992,                   0,                   0,                   0,           0.0086774,           0.0086774,           0.0086774
                 336,              1.6016,             0.87665,              1.0002,             0.90268,             0.83217,             0.92314,             0.63873,                   0,                   0,                   0,           0.0086734,           0.0086734,           0.0086734
                 337,              1.6378,             0.89322,              1.0023,             0.90795,             0.82517,             0.92262,             0.63799,                   0,                   0,                   0,           0.0086694,           0.0086694,           0.0086694
                 338,              1.6234,             0.90341,              0.9986,             0.90225,             0.83217,             0.92325,             0.63638,                   0,                   0,                   0,           0.0086655,           0.0086655,           0.0086655
                 339,              1.6042,             0.89288,              1.0008,             0.90214,             0.83217,             0.92327,              0.6355,                   0,                   0,                   0,           0.0086615,           0.0086615,           0.0086615
                 340,              1.6598,             0.93049,             0.99673,             0.90231,             0.83217,             0.92342,             0.63631,                   0,                   0,                   0,           0.0086576,           0.0086576,           0.0086576
                 341,              1.6222,               0.909,               1.002,             0.90897,             0.82517,             0.92304,             0.63751,                   0,                   0,                   0,           0.0086536,           0.0086536,           0.0086536
                 342,              1.6225,             0.89276,              1.0163,             0.90196,             0.83217,             0.92367,             0.63828,                   0,                   0,                   0,           0.0086496,           0.0086496,           0.0086496
                 343,               1.604,             0.90768,              1.0021,             0.90883,             0.83651,             0.92449,             0.64031,                   0,                   0,                   0,           0.0086457,           0.0086457,           0.0086457
                 344,              1.5927,             0.90071,             0.99895,             0.91636,             0.84276,             0.92987,              0.6416,                   0,                   0,                   0,           0.0086417,           0.0086417,           0.0086417
                 345,              1.6251,             0.90069,             0.99256,             0.90881,             0.83637,             0.92421,             0.64108,                   0,                   0,                   0,           0.0086378,           0.0086378,           0.0086378
                 346,              1.6127,             0.90701,              1.0062,             0.90164,             0.83332,             0.92334,             0.63918,                   0,                   0,                   0,           0.0086338,           0.0086338,           0.0086338
                 347,              1.6048,             0.92606,             0.99976,             0.90723,             0.83217,             0.92081,             0.64126,                   0,                   0,                   0,           0.0086298,           0.0086298,           0.0086298
                 348,              1.6012,             0.90248,              1.0034,             0.90172,             0.83408,             0.92075,             0.63889,                   0,                   0,                   0,           0.0086259,           0.0086259,           0.0086259
                 349,              1.6545,             0.94934,              1.0105,             0.90176,             0.83448,             0.92063,             0.63675,                   0,                   0,                   0,           0.0086219,           0.0086219,           0.0086219
                 350,              1.5646,             0.84994,             0.98703,             0.90176,             0.83448,             0.92053,             0.63853,                   0,                   0,                   0,            0.008618,            0.008618,            0.008618
                 351,              1.5969,             0.89138,              1.0027,             0.90772,             0.82546,             0.92011,             0.63801,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
