               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  33,              2.7908,              1.7107,             0.99975,             0.51804,             0.14706,              0.1787,             0.10775,                   0,                   0,                   0,           0.0098733,           0.0098733,           0.0098733
                  34,              2.9306,              1.6683,              1.0198,             0.34425,             0.23529,              0.2144,             0.12156,                   0,                   0,                   0,           0.0098693,           0.0098693,           0.0098693
                  35,              2.9693,               1.794,              1.0361,             0.79789,              0.2325,             0.27317,             0.11927,                   0,                   0,                   0,           0.0098654,           0.0098654,           0.0098654
                  36,              2.7317,              1.6975,             0.99324,             0.66001,             0.26471,             0.27143,             0.10529,                   0,                   0,                   0,           0.0098614,           0.0098614,           0.0098614
                  37,              2.8017,              1.8581,              1.0239,             0.35414,             0.17647,             0.13858,            0.043293,                   0,                   0,                   0,           0.0098574,           0.0098574,           0.0098574
                  38,              2.8387,              1.5819,              1.0148,             0.82525,             0.17647,             0.23637,             0.10157,                   0,                   0,                   0,           0.0098535,           0.0098535,           0.0098535
                  39,              2.6921,              1.5941,              0.9819,             0.77646,             0.14706,             0.22392,             0.12727,                   0,                   0,                   0,           0.0098495,           0.0098495,           0.0098495
                  40,              2.8686,              1.7348,              1.0082,             0.83278,             0.29304,              0.3189,             0.18338,                   0,                   0,                   0,           0.0098456,           0.0098456,           0.0098456
                  41,              2.7779,              1.5391,             0.97758,             0.67045,             0.20588,             0.25863,             0.11265,                   0,                   0,                   0,           0.0098416,           0.0098416,           0.0098416
                  42,              2.5277,              1.4913,              1.0061,             0.27931,             0.26471,             0.21772,             0.10415,                   0,                   0,                   0,           0.0098376,           0.0098376,           0.0098376
                  43,               2.677,              1.6187,              1.0196,              0.6294,              0.2503,             0.27731,             0.13688,                   0,                   0,                   0,           0.0098337,           0.0098337,           0.0098337
                  44,              2.7082,              1.6466,             0.98928,             0.67449,             0.20588,             0.25735,            0.085095,                   0,                   0,                   0,           0.0098297,           0.0098297,           0.0098297
                  45,               2.801,              1.6656,             0.99997,             0.87041,             0.19831,              0.2479,             0.12934,                   0,                   0,                   0,           0.0098258,           0.0098258,           0.0098258
                  46,              2.7433,              1.6052,              1.0283,             0.85666,             0.17588,             0.21359,             0.10063,                   0,                   0,                   0,           0.0098218,           0.0098218,           0.0098218
                  47,               2.674,               1.563,              1.0026,             0.85065,             0.20588,             0.27526,             0.12303,                   0,                   0,                   0,           0.0098178,           0.0098178,           0.0098178
                  48,              2.6598,              1.6717,             0.97661,             0.91108,             0.17647,             0.24069,            0.089672,                   0,                   0,                   0,           0.0098139,           0.0098139,           0.0098139
                  49,              2.7624,              1.4356,              1.0136,             0.78964,             0.26471,             0.29237,             0.11678,                   0,                   0,                   0,           0.0098099,           0.0098099,           0.0098099
                  50,              2.5838,              1.5649,              0.9984,             0.80233,             0.20588,             0.29123,            0.094451,                   0,                   0,                   0,            0.009806,            0.009806,            0.009806
                  51,              2.8154,              1.6799,             0.98196,             0.60426,             0.20588,             0.20253,            0.096114,                   0,                   0,                   0,            0.009802,            0.009802,            0.009802
                  52,              2.8183,              1.7088,              1.0094,             0.74249,             0.17029,             0.22384,             0.11049,                   0,                   0,                   0,            0.009798,            0.009798,            0.009798
                  53,              2.6099,              1.5394,              1.0218,             0.45415,             0.11765,             0.13291,            0.072343,                   0,                   0,                   0,           0.0097941,           0.0097941,           0.0097941
                  54,              2.5392,              1.4575,               1.002,             0.75801,             0.23529,             0.25179,             0.11277,                   0,                   0,                   0,           0.0097901,           0.0097901,           0.0097901
                  55,               2.671,              1.5911,              1.0189,             0.57308,             0.17647,             0.19263,            0.076184,                   0,                   0,                   0,           0.0097862,           0.0097862,           0.0097862
                  56,              2.5919,              1.5115,             0.97747,             0.28182,             0.20588,             0.21179,            0.088978,                   0,                   0,                   0,           0.0097822,           0.0097822,           0.0097822
                  57,              2.5587,              1.5909,             0.99012,             0.29409,             0.20588,             0.15861,             0.10159,                   0,                   0,                   0,           0.0097782,           0.0097782,           0.0097782
                  58,              2.4654,              1.3822,             0.99243,             0.63478,             0.20588,             0.25731,             0.14353,                   0,                   0,                   0,           0.0097743,           0.0097743,           0.0097743
                  59,              2.6434,              1.5345,              1.0079,             0.60759,             0.17647,             0.21635,             0.11075,                   0,                   0,                   0,           0.0097703,           0.0097703,           0.0097703
                  60,              2.5294,              1.4294,              1.0016,             0.66991,             0.20588,             0.24191,              0.1118,                   0,                   0,                   0,           0.0097664,           0.0097664,           0.0097664
                  61,              2.5788,              1.4462,              1.0076,             0.38386,             0.20588,             0.21748,             0.12245,                   0,                   0,                   0,           0.0097624,           0.0097624,           0.0097624
                  62,              2.5547,              1.4608,             0.98612,             0.88724,             0.23181,             0.31432,             0.14172,                   0,                   0,                   0,           0.0097584,           0.0097584,           0.0097584
                  63,               2.591,              1.4973,             0.99959,             0.34216,             0.23529,             0.23868,              0.1143,                   0,                   0,                   0,           0.0097545,           0.0097545,           0.0097545
                  64,              2.5356,              1.5016,             0.97302,             0.50725,             0.20588,             0.23152,             0.12312,                   0,                   0,                   0,           0.0097505,           0.0097505,           0.0097505
                  65,              2.5259,               1.435,              1.0092,             0.49107,             0.20588,             0.22132,             0.11787,                   0,                   0,                   0,           0.0097466,           0.0097466,           0.0097466
                  66,              2.4595,              1.4638,             0.98516,             0.72935,             0.23529,              0.2503,             0.14157,                   0,                   0,                   0,           0.0097426,           0.0097426,           0.0097426
                  67,              2.4981,              1.5677,             0.97326,             0.46796,             0.23529,             0.27334,             0.11991,                   0,                   0,                   0,           0.0097386,           0.0097386,           0.0097386
                  68,              2.5324,              1.5032,             0.99977,             0.74074,             0.23529,             0.27995,             0.15605,                   0,                   0,                   0,           0.0097347,           0.0097347,           0.0097347
                  69,              2.4816,              1.3721,             0.99212,             0.58192,             0.23529,             0.26171,             0.11282,                   0,                   0,                   0,           0.0097307,           0.0097307,           0.0097307
                  70,              2.4164,              1.3289,              1.0095,             0.36968,             0.26471,             0.22366,             0.10635,                   0,                   0,                   0,           0.0097268,           0.0097268,           0.0097268
                  71,              2.4722,               1.387,              1.0239,             0.72201,             0.17647,             0.27433,             0.12517,                   0,                   0,                   0,           0.0097228,           0.0097228,           0.0097228
                  72,              2.3975,               1.377,             0.94691,             0.94856,             0.11765,              0.2195,             0.12217,                   0,                   0,                   0,           0.0097188,           0.0097188,           0.0097188
                  73,              2.3492,              1.3791,              1.0112,             0.74597,             0.17316,             0.24807,             0.15434,                   0,                   0,                   0,           0.0097149,           0.0097149,           0.0097149
                  74,              2.5985,              1.4686,             0.99158,             0.62622,             0.23529,             0.28497,             0.12457,                   0,                   0,                   0,           0.0097109,           0.0097109,           0.0097109
                  75,              2.4865,              1.3031,               1.016,             0.72317,             0.17647,             0.25171,             0.14389,                   0,                   0,                   0,            0.009707,            0.009707,            0.009707
                  76,              2.4183,              1.4009,             0.97225,             0.79112,             0.17647,             0.26167,             0.13508,                   0,                   0,                   0,            0.009703,            0.009703,            0.009703
                  77,              2.6012,              1.3893,              0.9845,             0.79364,             0.22688,             0.30271,             0.16278,                   0,                   0,                   0,            0.009699,            0.009699,            0.009699
                  78,              2.3972,               1.336,             0.97263,             0.97517,             0.20588,              0.2895,             0.13433,                   0,                   0,                   0,           0.0096951,           0.0096951,           0.0096951
                  79,              2.4187,               1.289,             0.98891,             0.31113,             0.23529,             0.22603,             0.11493,                   0,                   0,                   0,           0.0096911,           0.0096911,           0.0096911
                  80,              2.4691,              1.5061,             0.98748,             0.89037,             0.26471,              0.3189,             0.17711,                   0,                   0,                   0,           0.0096872,           0.0096872,           0.0096872
                  81,              2.3907,              1.3062,             0.95761,             0.72837,             0.23672,             0.30932,             0.12475,                   0,                   0,                   0,           0.0096832,           0.0096832,           0.0096832
                  82,              2.5022,              1.3863,              0.9796,             0.76689,             0.23529,             0.27623,             0.15192,                   0,                   0,                   0,           0.0096792,           0.0096792,           0.0096792
                  83,              2.4554,                 1.3,                1.02,             0.86735,             0.20588,             0.30055,             0.16029,                   0,                   0,                   0,           0.0096753,           0.0096753,           0.0096753
                  84,              2.4251,               1.304,             0.98609,             0.78489,             0.23529,             0.28939,             0.17608,                   0,                   0,                   0,           0.0096713,           0.0096713,           0.0096713
                  85,              2.6253,              1.5002,              0.9546,             0.59906,             0.22031,             0.25884,             0.15335,                   0,                   0,                   0,           0.0096674,           0.0096674,           0.0096674
                  86,               2.393,              1.3322,             0.98266,             0.35123,             0.26471,             0.23575,            0.093339,                   0,                   0,                   0,           0.0096634,           0.0096634,           0.0096634
                  87,              2.5756,              1.4722,             0.99975,             0.55174,             0.17647,             0.24474,             0.12589,                   0,                   0,                   0,           0.0096594,           0.0096594,           0.0096594
                  88,              2.3257,              1.3305,             0.99081,             0.65179,             0.22085,             0.28511,              0.1443,                   0,                   0,                   0,           0.0096555,           0.0096555,           0.0096555
                  89,              2.3896,              1.3138,             0.96441,             0.75455,             0.20588,             0.27173,             0.14206,                   0,                   0,                   0,           0.0096515,           0.0096515,           0.0096515
                  90,              2.4243,              1.2808,              0.9592,              0.7316,             0.23529,             0.31993,             0.16467,                   0,                   0,                   0,           0.0096476,           0.0096476,           0.0096476
                  91,               2.386,              1.3106,              0.9932,             0.83205,             0.14706,             0.20982,             0.11819,                   0,                   0,                   0,           0.0096436,           0.0096436,           0.0096436
                  92,              2.2952,              1.2829,             0.97298,             0.57785,             0.26471,             0.34894,             0.20932,                   0,                   0,                   0,           0.0096396,           0.0096396,           0.0096396
                  93,              2.4958,              1.3917,             0.97297,             0.71981,             0.22725,             0.29307,             0.14934,                   0,                   0,                   0,           0.0096357,           0.0096357,           0.0096357
                  94,              2.3168,              1.2034,             0.99583,              0.5675,             0.17647,             0.21266,             0.13536,                   0,                   0,                   0,           0.0096317,           0.0096317,           0.0096317
                  95,              2.3485,               1.319,             0.98841,             0.57973,             0.20588,             0.27501,             0.15537,                   0,                   0,                   0,           0.0096278,           0.0096278,           0.0096278
                  96,              2.2888,               1.254,             0.98673,             0.68526,             0.26471,             0.26099,             0.14873,                   0,                   0,                   0,           0.0096238,           0.0096238,           0.0096238
                  97,               2.377,              1.3389,             0.98762,             0.58687,             0.17647,             0.23402,              0.1271,                   0,                   0,                   0,           0.0096198,           0.0096198,           0.0096198
                  98,              2.4533,              1.2106,              1.0238,             0.77544,             0.20341,             0.30082,             0.16151,                   0,                   0,                   0,           0.0096159,           0.0096159,           0.0096159
                  99,               2.343,              1.2655,             0.99052,             0.74905,             0.20588,             0.26083,             0.13437,                   0,                   0,                   0,           0.0096119,           0.0096119,           0.0096119
                 100,              2.5017,              1.4128,              1.0139,             0.71483,             0.26471,             0.32903,             0.16652,                   0,                   0,                   0,            0.009608,            0.009608,            0.009608
                 101,              2.3533,              1.2661,              1.0085,             0.58048,             0.28526,              0.3059,             0.15964,                   0,                   0,                   0,            0.009604,            0.009604,            0.009604
                 102,              2.2673,              1.2731,             0.99631,             0.27669,             0.24776,             0.26438,             0.13757,                   0,                   0,                   0,              0.0096,              0.0096,              0.0096
                 103,              2.3132,              1.3131,             0.98269,             0.94321,             0.17647,             0.27714,             0.16054,                   0,                   0,                   0,           0.0095961,           0.0095961,           0.0095961
                 104,              2.4411,              1.2185,             0.97588,             0.67286,             0.26471,             0.31108,             0.16178,                   0,                   0,                   0,           0.0095921,           0.0095921,           0.0095921
                 105,              2.3717,              1.3863,              0.9962,             0.19048,             0.35294,             0.25664,             0.14153,                   0,                   0,                   0,           0.0095882,           0.0095882,           0.0095882
                 106,              2.3634,              1.3578,             0.96881,             0.35341,             0.26471,             0.28065,             0.12402,                   0,                   0,                   0,           0.0095842,           0.0095842,           0.0095842
                 107,              2.3792,               1.299,             0.99302,             0.57167,             0.20588,             0.27943,             0.15281,                   0,                   0,                   0,           0.0095802,           0.0095802,           0.0095802
                 108,               2.341,              1.3403,               0.981,             0.79778,             0.23235,             0.30822,             0.14843,                   0,                   0,                   0,           0.0095763,           0.0095763,           0.0095763
                 109,               2.315,              1.2546,             0.99259,             0.79871,             0.23358,             0.32241,             0.15173,                   0,                   0,                   0,           0.0095723,           0.0095723,           0.0095723
                 110,              2.4222,              1.3515,             0.99396,             0.73538,             0.23529,             0.32837,             0.16481,                   0,                   0,                   0,           0.0095684,           0.0095684,           0.0095684
                 111,               2.405,              1.3059,              1.0067,              0.8117,             0.29412,             0.32781,             0.13364,                   0,                   0,                   0,           0.0095644,           0.0095644,           0.0095644
                 112,              2.4652,              1.3601,              1.0088,             0.79611,             0.23015,              0.2844,             0.13686,                   0,                   0,                   0,           0.0095604,           0.0095604,           0.0095604
                 113,              2.2748,              1.2691,             0.97573,              0.6394,             0.20588,             0.26684,             0.13591,                   0,                   0,                   0,           0.0095565,           0.0095565,           0.0095565
                 114,              2.4141,              1.4489,             0.98481,             0.31511,             0.23529,             0.22934,             0.11474,                   0,                   0,                   0,           0.0095525,           0.0095525,           0.0095525
                 115,               2.453,              1.3712,             0.97645,             0.82845,             0.20588,             0.26354,             0.12758,                   0,                   0,                   0,           0.0095486,           0.0095486,           0.0095486
                 116,              2.3212,              1.2765,              1.0183,             0.81565,             0.26061,              0.3115,             0.12821,                   0,                   0,                   0,           0.0095446,           0.0095446,           0.0095446
                 117,               2.239,              1.1874,             0.96947,             0.65413,             0.20588,             0.30949,             0.16428,                   0,                   0,                   0,           0.0095406,           0.0095406,           0.0095406
                 118,              2.3073,              1.2713,             0.97557,             0.67813,             0.24844,             0.31071,             0.15993,                   0,                   0,                   0,           0.0095367,           0.0095367,           0.0095367
                 119,              2.3125,              1.2294,                   1,             0.64261,             0.20588,             0.30929,             0.15857,                   0,                   0,                   0,           0.0095327,           0.0095327,           0.0095327
                 120,              2.3104,              1.2617,             0.96057,              0.5607,             0.22572,             0.27209,             0.16198,                   0,                   0,                   0,           0.0095288,           0.0095288,           0.0095288
                 121,              2.1985,              1.2084,             0.98456,             0.53477,             0.23529,             0.29077,             0.15526,                   0,                   0,                   0,           0.0095248,           0.0095248,           0.0095248
                 122,               2.215,              1.1417,             0.97583,             0.66959,             0.29412,             0.35201,             0.16778,                   0,                   0,                   0,           0.0095208,           0.0095208,           0.0095208
                 123,              2.2589,              1.2827,             0.97037,             0.69833,             0.23529,               0.292,             0.14013,                   0,                   0,                   0,           0.0095169,           0.0095169,           0.0095169
                 124,              2.3124,              1.2411,              1.0016,             0.80712,              0.2468,             0.34223,             0.19015,                   0,                   0,                   0,           0.0095129,           0.0095129,           0.0095129
                 125,              2.3116,              1.3673,             0.97981,             0.50661,             0.20588,              0.2554,             0.13489,                   0,                   0,                   0,            0.009509,            0.009509,            0.009509
                 126,              2.2424,              1.1132,              1.0032,             0.66285,             0.20588,              0.3242,             0.17291,                   0,                   0,                   0,            0.009505,            0.009505,            0.009505
                 127,              2.3357,              1.2086,             0.99375,             0.79863,             0.23348,             0.31225,             0.17301,                   0,                   0,                   0,            0.009501,            0.009501,            0.009501
                 128,              2.2478,              1.1832,             0.99623,             0.72995,             0.26471,             0.30277,             0.14521,                   0,                   0,                   0,           0.0094971,           0.0094971,           0.0094971
                 129,              2.2604,              1.2475,              0.9792,             0.57927,             0.23529,             0.32363,             0.18475,                   0,                   0,                   0,           0.0094931,           0.0094931,           0.0094931
                 130,              2.3902,              1.2526,             0.97574,             0.74909,             0.26471,             0.33191,             0.18475,                   0,                   0,                   0,           0.0094892,           0.0094892,           0.0094892
                 131,              2.2488,               1.327,             0.96616,             0.62409,             0.20588,             0.26327,             0.13096,                   0,                   0,                   0,           0.0094852,           0.0094852,           0.0094852
                 132,              2.3416,              1.2729,             0.99235,             0.49205,             0.23529,             0.26958,              0.1609,                   0,                   0,                   0,           0.0094812,           0.0094812,           0.0094812
                 133,              2.2659,              1.1791,              1.0041,             0.50171,             0.20588,             0.29031,              0.1635,                   0,                   0,                   0,           0.0094773,           0.0094773,           0.0094773
                 134,              2.3228,              1.1931,             0.99537,             0.64732,             0.23529,             0.31068,             0.18666,                   0,                   0,                   0,           0.0094733,           0.0094733,           0.0094733
                 135,               2.239,              1.0919,             0.97953,             0.51236,             0.20588,              0.2962,             0.16927,                   0,                   0,                   0,           0.0094694,           0.0094694,           0.0094694
                 136,              2.3148,              1.2258,             0.97056,             0.75944,             0.20588,             0.30728,               0.162,                   0,                   0,                   0,           0.0094654,           0.0094654,           0.0094654
                 137,               2.368,              1.2099,             0.96188,             0.47191,             0.20588,             0.25453,             0.14275,                   0,                   0,                   0,           0.0094614,           0.0094614,           0.0094614
                 138,              2.3169,              1.1354,             0.99245,             0.86458,             0.20588,             0.28286,             0.13596,                   0,                   0,                   0,           0.0094575,           0.0094575,           0.0094575
                 139,                2.29,              1.1139,             0.97015,             0.60268,             0.22363,             0.28432,              0.1756,                   0,                   0,                   0,           0.0094535,           0.0094535,           0.0094535
                 140,              2.1276,              1.1502,             0.97023,             0.80672,             0.29412,             0.32425,             0.17013,                   0,                   0,                   0,           0.0094496,           0.0094496,           0.0094496
                 141,              2.2933,              1.2128,              0.9725,              0.7003,             0.20621,              0.2634,             0.15799,                   0,                   0,                   0,           0.0094456,           0.0094456,           0.0094456
                 142,              2.2454,              1.2101,             0.97433,              0.8748,             0.20556,             0.29343,             0.16335,                   0,                   0,                   0,           0.0094416,           0.0094416,           0.0094416
                 143,              2.2321,              1.2211,             0.98606,             0.58632,             0.29412,              0.2987,             0.16749,                   0,                   0,                   0,           0.0094377,           0.0094377,           0.0094377
                 144,              2.2793,              1.1408,             0.98302,             0.65879,             0.26471,             0.30586,             0.14421,                   0,                   0,                   0,           0.0094337,           0.0094337,           0.0094337
                 145,              2.1576,              1.1248,             0.98692,             0.37843,              0.2329,             0.27248,             0.15458,                   0,                   0,                   0,           0.0094298,           0.0094298,           0.0094298
                 146,              2.3103,               1.314,              0.9859,             0.55414,             0.23529,             0.28879,             0.16817,                   0,                   0,                   0,           0.0094258,           0.0094258,           0.0094258
                 147,              2.2591,              1.2436,             0.98183,             0.63581,             0.20544,             0.28212,             0.18636,                   0,                   0,                   0,           0.0094218,           0.0094218,           0.0094218
                 148,              2.2269,              1.1715,             0.98068,             0.54759,             0.23529,             0.28089,             0.14704,                   0,                   0,                   0,           0.0094179,           0.0094179,           0.0094179
                 149,               2.241,              1.2145,             0.96583,             0.55822,             0.20588,             0.29173,             0.15972,                   0,                   0,                   0,           0.0094139,           0.0094139,           0.0094139
                 150,               2.235,              1.1855,             0.97776,               0.824,             0.29412,             0.36464,             0.20627,                   0,                   0,                   0,             0.00941,             0.00941,             0.00941
                 151,              2.2067,              1.1947,             0.98925,             0.75421,             0.23529,             0.30166,             0.14793,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                 152,               2.244,              1.1073,             0.99569,             0.52391,             0.20588,             0.26641,             0.16307,                   0,                   0,                   0,            0.009402,            0.009402,            0.009402
                 153,              2.2375,              1.2208,             0.98453,             0.70962,             0.29412,             0.31474,             0.19062,                   0,                   0,                   0,           0.0093981,           0.0093981,           0.0093981
                 154,              2.2713,               1.129,              1.0004,             0.78503,             0.23529,             0.30073,             0.16607,                   0,                   0,                   0,           0.0093941,           0.0093941,           0.0093941
                 155,              2.2492,              1.1699,             0.98101,             0.74712,             0.20588,             0.26864,             0.14588,                   0,                   0,                   0,           0.0093902,           0.0093902,           0.0093902
                 156,              2.2177,              1.2286,             0.94394,             0.64088,             0.26471,             0.30447,              0.1727,                   0,                   0,                   0,           0.0093862,           0.0093862,           0.0093862
                 157,              2.2303,              1.1401,             0.98513,             0.66829,             0.23529,             0.27672,             0.15538,                   0,                   0,                   0,           0.0093822,           0.0093822,           0.0093822
                 158,              2.1361,              1.1823,             0.98883,             0.67512,             0.23529,             0.27709,             0.15514,                   0,                   0,                   0,           0.0093783,           0.0093783,           0.0093783
                 159,              2.2978,              1.1876,              1.0012,             0.65979,             0.28563,             0.30052,             0.13782,                   0,                   0,                   0,           0.0093743,           0.0093743,           0.0093743
                 160,              2.1689,              1.1767,             0.97976,             0.64978,             0.20588,             0.30346,             0.16267,                   0,                   0,                   0,           0.0093704,           0.0093704,           0.0093704
                 161,               2.279,              1.2616,             0.96416,             0.80338,             0.24076,             0.31001,             0.16521,                   0,                   0,                   0,           0.0093664,           0.0093664,           0.0093664
                 162,              2.1832,              1.1539,              1.0086,             0.54522,             0.23529,             0.27169,             0.14468,                   0,                   0,                   0,           0.0093624,           0.0093624,           0.0093624
                 163,               2.164,              1.0957,             0.98283,             0.79979,             0.23502,              0.3014,             0.17468,                   0,                   0,                   0,           0.0093585,           0.0093585,           0.0093585
                 164,              2.2329,               1.119,              0.9981,             0.84384,             0.23529,             0.28974,             0.15024,                   0,                   0,                   0,           0.0093545,           0.0093545,           0.0093545
                 165,              2.2271,              1.1368,             0.96454,             0.75551,             0.20588,             0.26716,             0.15044,                   0,                   0,                   0,           0.0093506,           0.0093506,           0.0093506
                 166,              2.2637,              1.2657,              1.0077,             0.78987,             0.22188,             0.36066,             0.17362,                   0,                   0,                   0,           0.0093466,           0.0093466,           0.0093466
                 167,              2.2792,              1.0619,             0.98724,             0.72881,             0.23729,             0.37648,              0.2038,                   0,                   0,                   0,           0.0093426,           0.0093426,           0.0093426
                 168,              2.2291,              1.2069,             0.97716,             0.86597,             0.20588,              0.2963,             0.15827,                   0,                   0,                   0,           0.0093387,           0.0093387,           0.0093387
                 169,              2.0752,              1.1675,             0.98183,             0.62967,             0.25059,             0.30968,             0.17829,                   0,                   0,                   0,           0.0093347,           0.0093347,           0.0093347
                 170,              2.1385,              1.1335,              0.9751,             0.73073,             0.23977,             0.33488,             0.17283,                   0,                   0,                   0,           0.0093308,           0.0093308,           0.0093308
                 171,              2.2149,              1.1207,             0.98942,             0.73072,             0.26471,             0.33364,             0.17353,                   0,                   0,                   0,           0.0093268,           0.0093268,           0.0093268
                 172,              2.2144,              1.0984,             0.99596,             0.80838,             0.24884,             0.41038,             0.21669,                   0,                   0,                   0,           0.0093228,           0.0093228,           0.0093228
                 173,              2.0435,              1.1016,             0.95539,             0.74912,             0.26357,              0.3474,             0.17751,                   0,                   0,                   0,           0.0093189,           0.0093189,           0.0093189
                 174,              2.1695,              1.1562,             0.96926,             0.52434,             0.17647,             0.29822,             0.17472,                   0,                   0,                   0,           0.0093149,           0.0093149,           0.0093149
