               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  33,              2.8326,              2.8854,              1.1211,             0.83566,             0.42657,             0.53032,               0.252,                   0,                   0,                   0,           0.0098733,           0.0098733,           0.0098733
                  34,              2.8723,              2.9001,              1.1266,             0.38159,             0.17483,             0.14047,            0.033149,                   0,                   0,                   0,           0.0098693,           0.0098693,           0.0098693
                  35,              2.8031,              2.8962,              1.1235,             0.63164,             0.45568,              0.4979,              0.2776,                   0,                   0,                   0,           0.0098654,           0.0098654,           0.0098654
                  36,              2.7139,              2.8081,              1.1127,             0.77042,             0.42242,             0.53421,             0.30768,                   0,                   0,                   0,           0.0098614,           0.0098614,           0.0098614
                  37,              2.8895,              2.8457,              1.1265,             0.63165,             0.45455,             0.47155,             0.15137,                   0,                   0,                   0,           0.0098574,           0.0098574,           0.0098574
                  38,              2.8193,              2.8723,              1.1332,             0.71493,             0.46154,             0.54289,              0.2607,                   0,                   0,                   0,           0.0098535,           0.0098535,           0.0098535
                  39,              2.8451,              2.7604,              1.1287,             0.73791,             0.43357,             0.49803,             0.20733,                   0,                   0,                   0,           0.0098495,           0.0098495,           0.0098495
                  40,               2.757,              2.7435,               1.118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098456,           0.0098456,           0.0098456
                  41,              2.7044,               2.672,               1.122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098416,           0.0098416,           0.0098416
                  42,              2.8957,              2.9415,              1.1384,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098376,           0.0098376,           0.0098376
                  43,              2.7705,               2.739,              1.1106,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098337,           0.0098337,           0.0098337
                  44,              2.7034,              2.7837,              1.1115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098297,           0.0098297,           0.0098297
                  45,              2.7192,              2.7022,              1.1315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098258,           0.0098258,           0.0098258
                  46,               2.746,              2.8096,              1.1309,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098218,           0.0098218,           0.0098218
                  47,              2.7466,              2.7233,              1.1293,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098178,           0.0098178,           0.0098178
                  48,               2.729,              2.7495,              1.1244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098139,           0.0098139,           0.0098139
                  49,              2.7444,              2.6878,              1.1187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098099,           0.0098099,           0.0098099
                  50,              2.7664,              2.6698,              1.1262,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009806,            0.009806,            0.009806
                  51,              2.7181,               2.613,              1.1135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009802,            0.009802,            0.009802
                  52,              2.6967,              2.5842,              1.1109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009798,            0.009798,            0.009798
                  53,              2.7028,              2.6829,              1.1408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097941,           0.0097941,           0.0097941
                  54,              2.6814,              2.6228,              1.1134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097901,           0.0097901,           0.0097901
                  55,              2.6712,              2.6023,              1.1242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097862,           0.0097862,           0.0097862
                  56,              2.7027,              2.6253,              1.1131,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097822,           0.0097822,           0.0097822
                  57,              2.6739,              2.5733,               1.109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097782,           0.0097782,           0.0097782
                  58,              2.6656,              2.5789,              1.1015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097743,           0.0097743,           0.0097743
                  59,              2.7414,              2.6895,              1.1138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097703,           0.0097703,           0.0097703
                  60,              2.6502,              2.6028,              1.1151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097664,           0.0097664,           0.0097664
                  61,              2.5862,              2.5088,              1.1019,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097624,           0.0097624,           0.0097624
                  62,              2.7116,              2.5317,              1.1052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097584,           0.0097584,           0.0097584
                  63,              2.6526,              2.5072,               1.102,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097545,           0.0097545,           0.0097545
                  64,              2.6745,              2.5129,              1.0926,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097505,           0.0097505,           0.0097505
                  65,              2.5791,              2.4518,              1.1187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097466,           0.0097466,           0.0097466
                  66,              2.6559,              2.4027,              1.1146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097426,           0.0097426,           0.0097426
                  67,              2.6027,              2.4579,              1.0988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097386,           0.0097386,           0.0097386
                  68,              2.6559,              2.4225,              1.1217,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097347,           0.0097347,           0.0097347
                  69,               2.584,              2.4669,              1.1099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097307,           0.0097307,           0.0097307
                  70,              2.6126,              2.3842,              1.0968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097268,           0.0097268,           0.0097268
                  71,               2.558,               2.376,              1.0994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097228,           0.0097228,           0.0097228
                  72,              2.6119,              2.4531,              1.1005,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097188,           0.0097188,           0.0097188
                  73,              2.5949,              2.4612,              1.1067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097149,           0.0097149,           0.0097149
                  74,              2.5308,               2.299,              1.0935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097109,           0.0097109,           0.0097109
                  75,              2.6084,              2.4016,              1.0891,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009707,            0.009707,            0.009707
                  76,              2.5928,              2.3678,              1.1189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009703,            0.009703,            0.009703
